Job ID,Job Title,Company,Salary Range,Required Experience,Remote,Description Length,Has Company Logo,Fraud Score,Fraudulent
9403,Work from Home,BrightFuture,20+ LPA,1,Yes,709,Yes,1,No
9404,Data Analyst,BrightFuture,10-15 LPA,7,No,208,No,1,No
9405,Software Engineer,NextGen,2-4 LPA,1,No,649,Yes,0,No
9406,Marketing Manager,NextGen,6-10 LPA,0,Yes,133,Yes,1,No
9407,HR Executive,TechSoft,2-4 LPA,1,No,24,No,2,No
9408,Intern,Global Solutions,20+ LPA,1,No,598,Yes,1,No
9409,Data Analyst,Innova,15-20 LPA,1,No,537,No,2,No
9410,Business Analyst,Innova,6-10 LPA,7,Yes,667,Yes,0,No
9411,Marketing Manager,NextGen,2-4 LPA,1,Yes,414,Yes,0,No
9412,HR Executive,Global Solutions,6-10 LPA,0,Yes,517,No,2,No
9413,Software Engineer,XYZ Corp,4-6 LPA,7,No,136,Yes,0,No
9414,Intern,BrightFuture,20+ LPA,2,Yes,550,No,2,No
9415,HR Executive,NextGen,10-15 LPA,3,Yes,648,No,1,No
9416,Business Analyst,Global Solutions,10-15 LPA,0,No,670,Yes,1,No
9417,Software Engineer,Innova,6-10 LPA,7,Yes,111,No,1,No
9418,Data Analyst,Innova,15-20 LPA,3,Yes,78,No,3,Yes
9419,Software Engineer,NextGen,15-20 LPA,0,Yes,736,No,3,Yes
9420,HR Executive,ABC Ltd,6-10 LPA,5,No,313,No,1,No
9421,Work from Home,BrightFuture,20+ LPA,2,No,519,Yes,1,No
9422,Work from Home,NextGen,10-15 LPA,7,Yes,674,No,1,No
9423,Intern,Innova,6-10 LPA,3,No,383,No,1,No
9424,Marketing Manager,Innova,6-10 LPA,7,No,621,Yes,0,No
9425,HR Executive,XYZ Corp,10-15 LPA,3,Yes,530,No,1,No
9426,Intern,XYZ Corp,6-10 LPA,2,No,326,Yes,0,No
9427,Software Engineer,BrightFuture,15-20 LPA,1,No,467,No,2,No
9428,Data Analyst,Global Solutions,10-15 LPA,5,No,171,No,1,No
9429,Work from Home,ABC Ltd,2-4 LPA,0,Yes,320,No,2,No
9430,Software Engineer,XYZ Corp,6-10 LPA,0,No,361,Yes,1,No
9431,HR Executive,Innova,6-10 LPA,3,Yes,607,No,1,No
9432,Data Analyst,NextGen,4-6 LPA,5,Yes,683,No,1,No
9433,Data Analyst,Global Solutions,6-10 LPA,5,No,354,Yes,0,No
9434,Data Analyst,Global Solutions,4-6 LPA,7,Yes,211,No,1,No
9435,HR Executive,XYZ Corp,6-10 LPA,3,No,61,No,2,No
9436,Intern,NextGen,4-6 LPA,3,Yes,121,Yes,0,No
9437,Work from Home,XYZ Corp,2-4 LPA,1,No,461,Yes,0,No
9438,Business Analyst,Global Solutions,20+ LPA,7,No,728,No,2,No
9439,Business Analyst,BrightFuture,4-6 LPA,0,Yes,747,No,2,No
9440,Work from Home,Innova,20+ LPA,0,Yes,70,No,4,Yes
9441,Intern,ABC Ltd,10-15 LPA,2,No,142,No,1,No
9442,Work from Home,XYZ Corp,15-20 LPA,3,Yes,396,No,2,No
9443,Marketing Manager,BrightFuture,2-4 LPA,7,Yes,589,No,1,No
9444,Data Analyst,TechSoft,20+ LPA,5,Yes,441,No,2,No
9445,Intern,BrightFuture,6-10 LPA,0,Yes,278,No,2,No
9446,HR Executive,ABC Ltd,15-20 LPA,3,Yes,244,Yes,1,No
9447,Business Analyst,Innova,15-20 LPA,2,No,609,No,2,No
9448,Marketing Manager,Innova,4-6 LPA,0,Yes,603,Yes,1,No
9449,Business Analyst,BrightFuture,10-15 LPA,2,Yes,280,Yes,0,No
9450,Marketing Manager,BrightFuture,10-15 LPA,7,Yes,671,No,1,No
9451,Data Analyst,TechSoft,10-15 LPA,3,No,343,Yes,0,No
9452,Marketing Manager,TechSoft,6-10 LPA,5,Yes,739,No,1,No
9453,Intern,Innova,2-4 LPA,7,No,457,No,1,No
9454,Data Analyst,ABC Ltd,4-6 LPA,1,Yes,526,Yes,0,No
9455,Software Engineer,TechSoft,2-4 LPA,0,Yes,736,No,2,No
9456,HR Executive,Innova,6-10 LPA,1,Yes,324,Yes,0,No
9457,HR Executive,BrightFuture,2-4 LPA,1,No,222,Yes,0,No
9458,Intern,XYZ Corp,4-6 LPA,3,Yes,677,Yes,0,No
9459,Intern,TechSoft,6-10 LPA,0,No,758,No,2,No
9460,Marketing Manager,NextGen,6-10 LPA,1,No,472,No,1,No
9461,HR Executive,XYZ Corp,2-4 LPA,7,Yes,772,No,1,No
9462,Software Engineer,XYZ Corp,15-20 LPA,5,No,188,No,2,No
9463,Software Engineer,TechSoft,2-4 LPA,2,Yes,267,Yes,0,No
9464,Business Analyst,XYZ Corp,4-6 LPA,0,No,518,Yes,1,No
9465,Marketing Manager,Global Solutions,15-20 LPA,2,No,71,No,3,Yes
9466,Data Analyst,NextGen,10-15 LPA,1,No,128,Yes,0,No
9467,Marketing Manager,XYZ Corp,4-6 LPA,3,Yes,751,No,1,No
9468,Work from Home,TechSoft,6-10 LPA,7,No,660,No,1,No
9469,HR Executive,NextGen,6-10 LPA,0,No,605,No,2,No
9470,Marketing Manager,NextGen,15-20 LPA,0,Yes,656,No,3,Yes
9471,Marketing Manager,BrightFuture,6-10 LPA,3,No,72,Yes,1,No
9472,Software Engineer,NextGen,6-10 LPA,7,No,784,Yes,0,No
9473,Data Analyst,ABC Ltd,2-4 LPA,7,No,320,No,1,No
9474,Business Analyst,Innova,15-20 LPA,7,No,69,Yes,2,No
9475,HR Executive,NextGen,20+ LPA,1,No,217,Yes,1,No
9476,Software Engineer,BrightFuture,4-6 LPA,0,Yes,422,Yes,1,No
9477,Software Engineer,TechSoft,6-10 LPA,3,Yes,412,Yes,0,No
9478,Business Analyst,XYZ Corp,6-10 LPA,7,Yes,633,No,1,No
9479,Software Engineer,Global Solutions,20+ LPA,0,No,671,No,3,Yes
9480,Business Analyst,NextGen,10-15 LPA,2,No,253,No,1,No
9481,Data Analyst,TechSoft,2-4 LPA,2,Yes,247,Yes,0,No
9482,Work from Home,NextGen,6-10 LPA,5,Yes,269,Yes,0,No
9483,Intern,Global Solutions,2-4 LPA,5,No,437,Yes,0,No
9484,HR Executive,TechSoft,6-10 LPA,5,No,120,No,1,No
9485,Software Engineer,Global Solutions,10-15 LPA,0,No,611,Yes,1,No
9486,Software Engineer,NextGen,20+ LPA,2,No,720,Yes,1,No
9487,Work from Home,ABC Ltd,2-4 LPA,5,Yes,726,Yes,0,No
9488,Marketing Manager,TechSoft,6-10 LPA,0,No,31,No,3,Yes
9489,Work from Home,Global Solutions,4-6 LPA,0,Yes,386,Yes,1,No
9490,Data Analyst,ABC Ltd,4-6 LPA,2,Yes,543,No,1,No
9491,Work from Home,NextGen,10-15 LPA,5,No,170,No,1,No
9492,Business Analyst,Global Solutions,10-15 LPA,0,Yes,276,No,2,No
9493,Work from Home,ABC Ltd,2-4 LPA,2,Yes,40,Yes,1,No
9494,Work from Home,Global Solutions,20+ LPA,2,No,634,Yes,1,No
9495,Data Analyst,ABC Ltd,20+ LPA,3,Yes,437,Yes,1,No
9496,Marketing Manager,Global Solutions,15-20 LPA,3,Yes,775,Yes,1,No
9497,Software Engineer,ABC Ltd,10-15 LPA,5,No,669,Yes,0,No
9498,Work from Home,Innova,10-15 LPA,2,No,499,No,1,No
9499,HR Executive,Global Solutions,4-6 LPA,3,No,45,No,2,No
9500,Data Analyst,NextGen,10-15 LPA,0,Yes,549,No,2,No
9501,Work from Home,Innova,4-6 LPA,3,No,316,Yes,0,No
9502,Work from Home,TechSoft,4-6 LPA,5,Yes,21,Yes,1,No
9503,Data Analyst,TechSoft,15-20 LPA,7,No,485,No,2,No
9504,Data Analyst,Global Solutions,15-20 LPA,1,Yes,754,Yes,1,No
9505,Data Analyst,ABC Ltd,6-10 LPA,3,No,36,Yes,1,No
9506,Marketing Manager,Global Solutions,6-10 LPA,3,No,664,No,1,No
9507,Software Engineer,ABC Ltd,10-15 LPA,1,No,485,Yes,0,No
9508,HR Executive,ABC Ltd,15-20 LPA,7,Yes,559,Yes,1,No
9509,Data Analyst,Global Solutions,10-15 LPA,1,No,489,Yes,0,No
9510,Business Analyst,TechSoft,2-4 LPA,7,No,320,No,1,No
9511,Intern,NextGen,2-4 LPA,1,Yes,779,Yes,0,No
9512,HR Executive,XYZ Corp,6-10 LPA,2,No,259,No,1,No
9513,Marketing Manager,ABC Ltd,6-10 LPA,1,Yes,437,No,1,No
9514,HR Executive,ABC Ltd,4-6 LPA,3,No,503,Yes,0,No
9515,Business Analyst,ABC Ltd,2-4 LPA,0,Yes,163,Yes,1,No
9516,Data Analyst,Innova,4-6 LPA,7,No,751,Yes,0,No
9517,HR Executive,TechSoft,4-6 LPA,5,No,573,Yes,0,No
9518,Marketing Manager,Global Solutions,4-6 LPA,5,No,62,No,2,No
9519,Marketing Manager,BrightFuture,4-6 LPA,1,No,654,No,1,No
9520,Business Analyst,TechSoft,4-6 LPA,0,Yes,261,No,2,No
9521,Software Engineer,Global Solutions,4-6 LPA,2,No,471,Yes,0,No
9522,HR Executive,TechSoft,2-4 LPA,1,Yes,497,Yes,0,No
9523,Data Analyst,Innova,2-4 LPA,2,No,403,No,1,No
9524,Work from Home,ABC Ltd,4-6 LPA,5,Yes,514,Yes,0,No
9525,Data Analyst,Global Solutions,2-4 LPA,1,Yes,435,Yes,0,No
9526,Business Analyst,XYZ Corp,6-10 LPA,2,No,785,No,1,No
9527,Work from Home,NextGen,10-15 LPA,0,No,727,No,2,No
9528,Data Analyst,XYZ Corp,10-15 LPA,0,Yes,434,No,2,No
9529,Intern,Global Solutions,6-10 LPA,0,Yes,535,No,2,No
9530,Data Analyst,XYZ Corp,4-6 LPA,2,No,41,Yes,1,No
9531,Data Analyst,BrightFuture,4-6 LPA,0,Yes,170,Yes,1,No
9532,Work from Home,ABC Ltd,6-10 LPA,0,No,59,No,3,Yes
9533,Business Analyst,Global Solutions,2-4 LPA,5,Yes,60,No,2,No
9534,Data Analyst,Innova,20+ LPA,3,Yes,214,Yes,1,No
9535,Software Engineer,Innova,15-20 LPA,5,Yes,231,Yes,1,No
9536,Business Analyst,ABC Ltd,4-6 LPA,5,No,556,No,1,No
9537,HR Executive,ABC Ltd,15-20 LPA,1,Yes,263,Yes,1,No
9538,Intern,ABC Ltd,20+ LPA,2,Yes,82,Yes,2,No
9539,Data Analyst,BrightFuture,6-10 LPA,0,Yes,314,Yes,1,No
9540,Work from Home,BrightFuture,4-6 LPA,1,Yes,280,Yes,0,No
9541,Data Analyst,Global Solutions,2-4 LPA,7,Yes,194,Yes,0,No
9542,Data Analyst,Global Solutions,6-10 LPA,7,Yes,401,No,1,No
9543,Marketing Manager,Global Solutions,2-4 LPA,5,Yes,682,No,1,No
9544,Business Analyst,XYZ Corp,6-10 LPA,2,No,273,Yes,0,No
9545,Data Analyst,TechSoft,10-15 LPA,2,Yes,220,Yes,0,No
9546,Work from Home,XYZ Corp,4-6 LPA,0,No,751,Yes,1,No
9547,Work from Home,Global Solutions,6-10 LPA,1,No,378,Yes,0,No
9548,Marketing Manager,Global Solutions,4-6 LPA,7,No,610,No,1,No
9549,Marketing Manager,NextGen,2-4 LPA,7,Yes,628,No,1,No
9550,Business Analyst,BrightFuture,6-10 LPA,1,Yes,149,Yes,0,No
9551,HR Executive,Global Solutions,4-6 LPA,2,Yes,606,No,1,No
9552,Work from Home,Global Solutions,4-6 LPA,3,Yes,24,No,2,No
9553,Intern,TechSoft,15-20 LPA,2,Yes,290,Yes,1,No
9554,Business Analyst,TechSoft,6-10 LPA,1,No,268,No,1,No
9555,Data Analyst,TechSoft,4-6 LPA,1,No,350,No,1,No
9556,Software Engineer,NextGen,6-10 LPA,3,No,123,Yes,0,No
9557,Data Analyst,Global Solutions,20+ LPA,0,Yes,81,Yes,3,Yes
9558,Marketing Manager,BrightFuture,10-15 LPA,5,Yes,136,No,1,No
9559,HR Executive,ABC Ltd,15-20 LPA,1,Yes,114,Yes,1,No
9560,Software Engineer,XYZ Corp,2-4 LPA,7,Yes,66,No,2,No
9561,Business Analyst,XYZ Corp,2-4 LPA,7,Yes,565,Yes,0,No
9562,HR Executive,Global Solutions,2-4 LPA,0,Yes,512,No,2,No
9563,Data Analyst,ABC Ltd,6-10 LPA,3,No,536,No,1,No
9564,Intern,Global Solutions,6-10 LPA,0,Yes,318,Yes,1,No
9565,Business Analyst,Innova,2-4 LPA,5,No,771,No,1,No
9566,Business Analyst,BrightFuture,6-10 LPA,0,No,646,Yes,1,No
9567,Data Analyst,XYZ Corp,6-10 LPA,7,No,729,No,1,No
9568,HR Executive,TechSoft,6-10 LPA,0,Yes,182,Yes,1,No
9569,Data Analyst,NextGen,20+ LPA,2,Yes,538,Yes,1,No
9570,Data Analyst,NextGen,2-4 LPA,0,No,103,Yes,1,No
9571,HR Executive,NextGen,6-10 LPA,1,Yes,423,No,1,No
9572,Software Engineer,Innova,15-20 LPA,3,Yes,86,No,3,Yes
9573,Marketing Manager,BrightFuture,10-15 LPA,1,No,672,No,1,No
9574,HR Executive,Innova,15-20 LPA,2,Yes,562,Yes,1,No
9575,Intern,ABC Ltd,4-6 LPA,5,No,367,No,1,No
9576,Intern,Global Solutions,20+ LPA,1,No,658,Yes,1,No
9577,Software Engineer,XYZ Corp,2-4 LPA,5,Yes,636,No,1,No
9578,HR Executive,TechSoft,2-4 LPA,1,Yes,595,Yes,0,No
9579,Intern,XYZ Corp,4-6 LPA,2,No,616,No,1,No
9580,Work from Home,Innova,20+ LPA,3,No,681,No,2,No
9581,Software Engineer,ABC Ltd,2-4 LPA,7,Yes,571,No,1,No
9582,Work from Home,ABC Ltd,2-4 LPA,3,Yes,255,No,1,No
9583,Intern,Global Solutions,2-4 LPA,0,No,799,No,2,No
9584,Marketing Manager,TechSoft,15-20 LPA,0,Yes,444,Yes,2,No
9585,Data Analyst,Global Solutions,6-10 LPA,0,Yes,28,No,3,Yes
9586,HR Executive,Innova,2-4 LPA,5,No,70,Yes,1,No
9587,Marketing Manager,NextGen,2-4 LPA,0,Yes,116,Yes,1,No
9588,Data Analyst,TechSoft,2-4 LPA,5,Yes,636,No,1,No
9589,Software Engineer,NextGen,4-6 LPA,5,No,59,No,2,No
9590,Data Analyst,ABC Ltd,15-20 LPA,5,No,604,Yes,1,No
9591,Software Engineer,XYZ Corp,4-6 LPA,3,Yes,163,No,1,No
9592,HR Executive,XYZ Corp,20+ LPA,7,No,582,Yes,1,No
9593,Business Analyst,TechSoft,6-10 LPA,5,Yes,389,No,1,No
9594,Software Engineer,NextGen,15-20 LPA,5,Yes,778,No,2,No
9595,Marketing Manager,Global Solutions,2-4 LPA,5,No,542,Yes,0,No
9596,Work from Home,TechSoft,10-15 LPA,2,Yes,224,Yes,0,No
9597,HR Executive,Global Solutions,4-6 LPA,0,Yes,573,No,2,No
9598,Work from Home,ABC Ltd,2-4 LPA,5,No,260,Yes,0,No
9599,HR Executive,Innova,2-4 LPA,0,No,277,No,2,No
9600,Work from Home,Global Solutions,10-15 LPA,2,No,791,No,1,No
9601,Work from Home,NextGen,4-6 LPA,2,Yes,613,No,1,No
9602,Data Analyst,BrightFuture,2-4 LPA,1,Yes,452,No,1,No
9603,Data Analyst,XYZ Corp,15-20 LPA,7,No,404,No,2,No
9604,Intern,NextGen,6-10 LPA,5,No,184,No,1,No
9605,Marketing Manager,TechSoft,2-4 LPA,7,No,426,Yes,0,No
9606,Work from Home,NextGen,15-20 LPA,2,No,695,No,2,No
9607,Data Analyst,BrightFuture,10-15 LPA,3,Yes,793,Yes,0,No
9608,HR Executive,NextGen,20+ LPA,0,No,516,No,3,Yes
9609,Marketing Manager,BrightFuture,2-4 LPA,1,No,327,Yes,0,No
9610,Intern,Global Solutions,4-6 LPA,1,Yes,327,Yes,0,No
9611,Data Analyst,TechSoft,4-6 LPA,3,Yes,698,No,1,No
9612,Business Analyst,BrightFuture,10-15 LPA,7,No,660,No,1,No
9613,Business Analyst,ABC Ltd,4-6 LPA,5,Yes,788,No,1,No
9614,HR Executive,NextGen,10-15 LPA,5,No,224,No,1,No
9615,Marketing Manager,NextGen,4-6 LPA,5,No,767,No,1,No
9616,HR Executive,NextGen,6-10 LPA,0,Yes,647,Yes,1,No
9617,Software Engineer,TechSoft,10-15 LPA,3,Yes,647,Yes,0,No
9618,Business Analyst,Innova,10-15 LPA,0,No,211,No,2,No
9619,Marketing Manager,ABC Ltd,20+ LPA,1,No,612,Yes,1,No
9620,Work from Home,ABC Ltd,10-15 LPA,0,No,329,Yes,1,No
9621,Data Analyst,Global Solutions,10-15 LPA,1,Yes,254,Yes,0,No
9622,Business Analyst,XYZ Corp,2-4 LPA,0,Yes,20,No,3,Yes
9623,HR Executive,NextGen,6-10 LPA,7,Yes,434,Yes,0,No
9624,Work from Home,ABC Ltd,2-4 LPA,3,No,560,Yes,0,No
9625,Marketing Manager,Innova,6-10 LPA,7,No,42,No,2,No
9626,Data Analyst,Global Solutions,10-15 LPA,2,Yes,762,No,1,No
9627,Intern,NextGen,2-4 LPA,5,No,535,Yes,0,No
9628,Data Analyst,ABC Ltd,20+ LPA,7,Yes,581,Yes,1,No
9629,Business Analyst,NextGen,20+ LPA,2,Yes,151,Yes,1,No
9630,Software Engineer,NextGen,6-10 LPA,1,Yes,164,No,1,No
9631,Data Analyst,BrightFuture,6-10 LPA,3,Yes,558,No,1,No
9632,Work from Home,Global Solutions,4-6 LPA,1,No,260,No,1,No
9633,Marketing Manager,NextGen,15-20 LPA,1,No,469,No,2,No
9634,HR Executive,BrightFuture,6-10 LPA,5,No,134,Yes,0,No
9635,Intern,NextGen,2-4 LPA,0,No,477,Yes,1,No
9636,Software Engineer,TechSoft,10-15 LPA,0,No,429,No,2,No
9637,Software Engineer,XYZ Corp,10-15 LPA,7,Yes,308,No,1,No
9638,Marketing Manager,ABC Ltd,4-6 LPA,0,Yes,722,No,2,No
9639,Software Engineer,Global Solutions,20+ LPA,2,Yes,754,Yes,1,No
9640,Work from Home,TechSoft,6-10 LPA,7,No,176,No,1,No
9641,HR Executive,BrightFuture,6-10 LPA,7,Yes,745,Yes,0,No
9642,Marketing Manager,XYZ Corp,15-20 LPA,1,No,152,No,2,No
9643,HR Executive,XYZ Corp,6-10 LPA,5,No,100,No,1,No
9644,Marketing Manager,BrightFuture,6-10 LPA,7,No,101,Yes,0,No
9645,Software Engineer,Innova,20+ LPA,3,Yes,470,Yes,1,No
9646,Software Engineer,XYZ Corp,2-4 LPA,0,Yes,453,No,2,No
9647,Software Engineer,Innova,6-10 LPA,1,Yes,195,No,1,No
9648,Work from Home,BrightFuture,10-15 LPA,2,No,39,Yes,1,No
9649,Data Analyst,XYZ Corp,10-15 LPA,7,Yes,569,Yes,0,No
9650,Intern,Global Solutions,15-20 LPA,7,No,600,Yes,1,No
9651,HR Executive,BrightFuture,6-10 LPA,3,No,242,Yes,0,No
9652,Business Analyst,Global Solutions,4-6 LPA,2,No,529,No,1,No
9653,Data Analyst,XYZ Corp,20+ LPA,5,Yes,454,No,2,No
9654,Data Analyst,TechSoft,10-15 LPA,2,No,100,Yes,0,No
9655,Business Analyst,ABC Ltd,15-20 LPA,0,No,592,No,3,Yes
9656,Software Engineer,NextGen,10-15 LPA,3,No,107,No,1,No
9657,Data Analyst,TechSoft,6-10 LPA,5,No,293,Yes,0,No
9658,Software Engineer,BrightFuture,15-20 LPA,3,No,712,Yes,1,No
9659,Data Analyst,XYZ Corp,20+ LPA,2,No,616,No,2,No
9660,Data Analyst,Global Solutions,15-20 LPA,3,No,59,Yes,2,No
9661,Marketing Manager,Innova,4-6 LPA,3,No,90,No,2,No
9662,Work from Home,BrightFuture,15-20 LPA,2,No,798,Yes,1,No
9663,HR Executive,BrightFuture,6-10 LPA,7,No,700,Yes,0,No
9664,Intern,TechSoft,4-6 LPA,2,No,147,No,1,No
9665,Work from Home,XYZ Corp,4-6 LPA,7,No,391,No,1,No
9666,Software Engineer,ABC Ltd,4-6 LPA,5,No,552,Yes,0,No
9667,Software Engineer,BrightFuture,2-4 LPA,7,No,234,Yes,0,No
9668,Business Analyst,BrightFuture,6-10 LPA,3,No,102,No,1,No
9669,Software Engineer,TechSoft,10-15 LPA,2,Yes,659,Yes,0,No
9670,Intern,NextGen,20+ LPA,3,Yes,110,Yes,1,No
9671,Data Analyst,Innova,4-6 LPA,0,Yes,569,No,2,No
9672,Marketing Manager,ABC Ltd,15-20 LPA,1,Yes,729,Yes,1,No
9673,Work from Home,XYZ Corp,6-10 LPA,1,No,736,No,1,No
9674,Business Analyst,ABC Ltd,6-10 LPA,0,No,347,No,2,No
9675,HR Executive,BrightFuture,15-20 LPA,1,Yes,435,Yes,1,No
9676,Intern,Global Solutions,10-15 LPA,5,Yes,389,No,1,No
9677,HR Executive,NextGen,15-20 LPA,0,Yes,709,No,3,Yes
9678,Data Analyst,Global Solutions,10-15 LPA,2,No,117,Yes,0,No
9679,Data Analyst,XYZ Corp,6-10 LPA,0,No,183,No,2,No
9680,Marketing Manager,TechSoft,4-6 LPA,2,No,464,Yes,0,No
9681,Work from Home,BrightFuture,20+ LPA,2,Yes,463,No,2,No
9682,Software Engineer,BrightFuture,20+ LPA,1,Yes,741,No,2,No
9683,Work from Home,TechSoft,15-20 LPA,2,No,650,No,2,No
9684,Software Engineer,Global Solutions,4-6 LPA,3,Yes,472,No,1,No
9685,Intern,BrightFuture,6-10 LPA,0,No,305,No,2,No
9686,Work from Home,BrightFuture,15-20 LPA,7,Yes,515,Yes,1,No
9687,Marketing Manager,NextGen,4-6 LPA,1,Yes,327,No,1,No
9688,Data Analyst,NextGen,4-6 LPA,3,No,183,Yes,0,No
9689,Data Analyst,Innova,10-15 LPA,0,Yes,761,Yes,1,No
9690,Intern,Global Solutions,4-6 LPA,7,Yes,778,No,1,No
9691,Business Analyst,ABC Ltd,10-15 LPA,3,Yes,35,No,2,No
9692,HR Executive,XYZ Corp,20+ LPA,0,Yes,690,No,3,Yes
9693,Data Analyst,BrightFuture,20+ LPA,2,Yes,615,No,2,No
9694,Work from Home,XYZ Corp,10-15 LPA,2,Yes,761,Yes,0,No
9695,HR Executive,Innova,10-15 LPA,3,Yes,260,Yes,0,No
9696,Software Engineer,XYZ Corp,10-15 LPA,7,No,59,Yes,1,No
9697,HR Executive,BrightFuture,15-20 LPA,5,Yes,55,No,3,Yes
9698,Marketing Manager,TechSoft,2-4 LPA,2,No,603,No,1,No
9699,HR Executive,XYZ Corp,4-6 LPA,1,Yes,216,Yes,0,No
9700,Business Analyst,Innova,20+ LPA,7,No,630,Yes,1,No
9701,Business Analyst,BrightFuture,15-20 LPA,5,Yes,140,No,2,No
9702,HR Executive,ABC Ltd,15-20 LPA,3,Yes,201,No,2,No
9703,Software Engineer,TechSoft,15-20 LPA,2,Yes,513,Yes,1,No
9704,Business Analyst,BrightFuture,4-6 LPA,0,Yes,593,No,2,No
9705,Business Analyst,TechSoft,15-20 LPA,7,Yes,463,Yes,1,No
9706,Data Analyst,ABC Ltd,4-6 LPA,5,Yes,178,Yes,0,No
9707,HR Executive,TechSoft,4-6 LPA,0,Yes,463,No,2,No
9708,Business Analyst,TechSoft,2-4 LPA,5,Yes,799,No,1,No
9709,Business Analyst,TechSoft,10-15 LPA,1,Yes,628,Yes,0,No
9710,HR Executive,TechSoft,20+ LPA,2,No,471,Yes,1,No
9711,Data Analyst,Innova,15-20 LPA,7,No,245,Yes,1,No
9712,HR Executive,BrightFuture,2-4 LPA,0,No,61,No,3,Yes
9713,Marketing Manager,NextGen,6-10 LPA,5,Yes,574,No,1,No
9714,HR Executive,NextGen,6-10 LPA,2,Yes,374,Yes,0,No
9715,Intern,TechSoft,20+ LPA,1,No,241,No,2,No
9716,Work from Home,ABC Ltd,20+ LPA,2,Yes,374,No,2,No
9717,Marketing Manager,TechSoft,6-10 LPA,3,Yes,631,No,1,No
9718,Business Analyst,XYZ Corp,4-6 LPA,2,Yes,682,Yes,0,No
9719,Marketing Manager,TechSoft,6-10 LPA,3,No,156,Yes,0,No
9720,Software Engineer,XYZ Corp,6-10 LPA,5,No,55,Yes,1,No
9721,Software Engineer,BrightFuture,20+ LPA,1,Yes,531,No,2,No
9722,Business Analyst,ABC Ltd,20+ LPA,1,No,769,Yes,1,No
9723,Intern,NextGen,15-20 LPA,3,No,691,Yes,1,No
9724,Data Analyst,Global Solutions,4-6 LPA,1,No,187,Yes,0,No
9725,Work from Home,NextGen,10-15 LPA,2,Yes,667,Yes,0,No
9726,Intern,NextGen,6-10 LPA,5,No,740,Yes,0,No
9727,Data Analyst,BrightFuture,4-6 LPA,0,Yes,225,Yes,1,No
9728,Data Analyst,TechSoft,6-10 LPA,0,Yes,772,No,2,No
9729,Software Engineer,ABC Ltd,2-4 LPA,7,Yes,507,Yes,0,No
9730,Software Engineer,Innova,20+ LPA,2,No,445,No,2,No
9731,Software Engineer,XYZ Corp,6-10 LPA,5,No,123,Yes,0,No
9732,Marketing Manager,ABC Ltd,4-6 LPA,2,No,160,Yes,0,No
9733,Marketing Manager,BrightFuture,10-15 LPA,3,No,708,Yes,0,No
9734,Software Engineer,ABC Ltd,15-20 LPA,5,No,458,No,2,No
9735,Data Analyst,Global Solutions,20+ LPA,1,No,724,Yes,1,No
9736,HR Executive,ABC Ltd,20+ LPA,0,No,641,Yes,2,No
9737,Work from Home,BrightFuture,20+ LPA,2,No,792,No,2,No
9738,Software Engineer,Global Solutions,20+ LPA,5,No,302,No,2,No
9739,Data Analyst,NextGen,15-20 LPA,1,Yes,132,No,2,No
9740,Software Engineer,BrightFuture,15-20 LPA,7,No,352,No,2,No
9741,Data Analyst,Innova,20+ LPA,1,Yes,158,Yes,1,No
9742,Business Analyst,XYZ Corp,10-15 LPA,3,Yes,762,No,1,No
9743,HR Executive,Innova,20+ LPA,0,Yes,93,No,4,Yes
9744,Business Analyst,TechSoft,6-10 LPA,3,No,328,Yes,0,No
9745,HR Executive,Innova,10-15 LPA,1,Yes,184,Yes,0,No
9746,Intern,ABC Ltd,6-10 LPA,3,Yes,748,Yes,0,No
9747,Data Analyst,TechSoft,2-4 LPA,1,Yes,767,No,1,No
9748,Intern,Global Solutions,15-20 LPA,2,No,552,Yes,1,No
9749,Marketing Manager,Global Solutions,4-6 LPA,3,No,377,Yes,0,No
9750,Marketing Manager,XYZ Corp,4-6 LPA,0,Yes,166,Yes,1,No
9751,Intern,TechSoft,6-10 LPA,0,Yes,646,No,2,No
9752,HR Executive,NextGen,10-15 LPA,7,Yes,793,No,1,No
9753,Business Analyst,NextGen,4-6 LPA,1,Yes,596,Yes,0,No
9754,Marketing Manager,Innova,10-15 LPA,0,No,166,No,2,No
9755,Business Analyst,Innova,6-10 LPA,2,Yes,358,No,1,No
9756,Work from Home,NextGen,20+ LPA,5,Yes,438,No,2,No
9757,Work from Home,NextGen,15-20 LPA,5,No,385,No,2,No
9758,Intern,TechSoft,15-20 LPA,7,No,49,Yes,2,No
9759,Data Analyst,Innova,10-15 LPA,7,No,89,No,2,No
9760,Intern,BrightFuture,4-6 LPA,3,No,658,No,1,No
9761,Intern,TechSoft,10-15 LPA,5,No,262,No,1,No
9762,Marketing Manager,XYZ Corp,6-10 LPA,1,No,796,Yes,0,No
9763,HR Executive,Innova,20+ LPA,7,Yes,194,No,2,No
9764,Data Analyst,TechSoft,15-20 LPA,7,No,419,No,2,No
9765,Data Analyst,Global Solutions,10-15 LPA,2,No,580,No,1,No
9766,Work from Home,ABC Ltd,6-10 LPA,2,No,242,No,1,No
9767,Intern,Innova,4-6 LPA,2,No,357,Yes,0,No
9768,Software Engineer,NextGen,20+ LPA,2,Yes,169,Yes,1,No
9769,Data Analyst,XYZ Corp,15-20 LPA,2,No,539,Yes,1,No
